 X1 X2 X3 
1.866919485162845405e+01 4.198571240362679369e+00 1.401906934008006900e+01
2.071099481115459184e+01 -4.659921202286109398e+00 5.586712447833088291e+00
-5.275251798483294507e+00 9.224697099988088400e-01 2.429229102692539222e+00
1.818679342514578412e+00 1.766586681613311427e+01 2.895533290616810973e+01
2.360561796352668829e+00 2.567835732466761667e-01 -1.502647264231245394e+00
-7.313993160578777797e+00 -1.124921869919754158e+01 5.468065145406946215e-01
-6.532344943891236433e+00 -1.406497296300376121e+01 -9.821670483762037662e+00
7.804036822295250531e+00 -1.300094979665418293e+01 1.556114083682254901e+00
-3.068253031776575046e+00 -6.510532701802763000e+00 -5.754792207981607177e+00
-3.408789024430796122e+00 1.366023541439905564e+01 1.606707930396760986e+01
-1.460116423431657751e+01 4.192933756159772152e+00 9.246118100495348102e+00
-2.802795183526691769e-01 -1.046879913158917930e+01 -1.749331992407485359e+01
3.896243813118840826e+00 9.396692666002687488e+00 2.390221756520659824e+00
5.404480415090764822e+00 -7.866412866125879755e-02 -3.982026847612685216e-01
-1.336321548764158429e+01 -6.153370483494244425e+00 -2.063271993475551369e+01
2.805714627591257226e+00 3.498269152596537035e-01 3.242863864196587453e+00
7.942252538099422665e+00 -3.024240857480808398e+00 2.969775748116699976e+00
3.284077002588192684e+00 -1.333164289193053964e+00 1.719863990562378575e+01
2.869226249255252714e+00 1.510671157779518126e+01 2.449982904200140155e+01
1.808547615766062489e+00 8.253421227336136923e+00 7.217199339871870123e+00
-1.414768942483547320e+01 -2.477788052089852755e+00 -1.445148232912984199e+01
1.251248873659332617e+01 3.357563102133857669e+00 1.116299693479831490e+01
1.886282966778671799e+00 7.141146856782457419e+00 -8.708775853599345140e+00
1.237299526751235668e+01 -1.882702886684151267e+01 -8.707812587708062324e+00
-5.803806068402987073e+00 1.900193382515908169e+01 1.944131013467392322e+01
-5.014075024031578565e+00 1.498566232064993287e+01 1.115073754044060195e+01
-6.370956676845679567e+00 9.309573762630998672e+00 1.646301140003437169e+01
-7.335960301409057749e+00 7.750308566413915301e+00 9.052008879757204030e-01
-2.134672664774562278e+01 -1.280214318757118619e+01 -2.802130977610098483e+01
7.755529635291696700e+00 -7.623132366722796149e+00 -2.289950628909830144e+00
-8.855745211634353353e+00 -3.431256169663803313e+00 -1.481257201652674560e+01
1.324950718868208588e-01 8.284306542220933878e+00 4.137796305138742525e+00
6.369815835075439914e+00 8.457964588840919617e+00 -1.150559089526442591e+00
2.722453363943340321e+01 -4.182460929646691916e+00 2.646019838180174588e+01
8.444862006789017883e+00 1.185783838740491447e+01 1.158847194762929789e+01
-2.716728900267501690e+00 -7.603460343000262078e+00 -1.165811775393226668e+00
1.026662048614106659e+01 -1.091843842136951537e+01 -3.661616441584734094e+00
9.602883111058298837e+00 7.349653930412802794e+00 1.173286342293471307e+01
1.382647760565462736e-01 -5.134103952515753022e+00 -4.254420612558940107e+00
2.659791621796028682e+00 -6.859358004464880310e+00 -1.541977464587654012e+01
2.293193567058843030e+01 -1.457546787640838915e+01 1.827093168160535441e+01
-1.197026439491037664e+01 -5.883577701405773297e+00 -3.126780161707434047e+01
7.927363997174899701e+00 -7.796143709011311707e+00 -4.645670126339077832e+00
-1.778051590701848639e+01 8.298377733306761428e+00 -1.404411572951034159e+01
-2.070527635641685293e+00 -8.283147492019494962e+00 -1.996598742661225856e+01
-4.221686505505617859e+00 5.259385100043298955e+00 2.558818120074385583e+00
-6.970589464657985346e+00 6.116496854017712259e+00 -2.354307444163938001e+00
-5.274481108209162272e+00 -1.625359969791208892e+00 -4.991008309723859782e+00
-2.273222152394434037e+00 3.819742172627857979e+00 -8.514540667349411507e+00
1.768200852758982222e+01 5.213192158358418427e-01 2.933693753348864419e+01
-1.229778985197100605e+00 5.661154473778315932e+00 1.637344161415568422e+01
-6.484519841843968457e+00 3.821083685986759626e+00 -2.935801976157350168e+00
-2.776216517928407868e+01 2.672319498521583014e+01 1.105321988833382463e+01
-1.551549221907563769e+01 -5.118904688762081712e+00 -4.576519949344103821e+01
-5.689021169552407109e+00 3.202098134507650684e+00 -5.546708607149620107e+00
-4.088511997588465618e+00 -1.345694006528557196e+01 -3.227221090971259088e+00
1.114733041439979822e+01 -5.055553232428008137e+00 1.526918446949465391e+01
2.469981628646209515e+01 6.189165708963106916e+00 1.640025700609795933e+01
-6.713880060870560662e+00 2.010582028493977802e+01 9.890197956215054376e+00
-2.211079362370519874e+01 1.466543973083533103e+01 -2.008607850566328068e+00
2.542872362219853244e+00 -1.452956027273249262e+01 -8.266602807161467226e+00
1.054726138946680791e+01 -1.159103861926180379e+01 -1.423067429970076780e+01
7.753494154861472865e+00 -1.347836969697262965e+01 -1.196452893003093365e+01
9.733409773267637233e-01 -9.911030293066519503e-02 -6.293109122178931258e+00
6.725282165646243371e+00 -1.599304779614808147e+01 -3.021990445466606801e+01
9.503296312733846563e+00 2.603116120101216957e+00 -5.705577025520046419e+00
8.813149282797998474e-01 -4.148871342821421671e+00 -2.691915889048895671e+00
-5.461153876550514319e+00 9.924497963350667362e+00 7.002992743674604448e+00
9.747409702297959555e+00 -2.116287442602745372e+00 6.992114441819999193e+00
-1.596469769329726063e+01 1.741784687074754601e+01 -3.698624984896497381e+00
2.113580287574315975e+01 -5.852732653073829283e+00 1.674978870499886696e+01
9.753270425107688268e+00 5.831272944570411454e-01 1.514900514733095349e+01
-1.300744477132609767e+01 -1.061726876202683201e+01 -2.105097846256772698e+01
5.441858825790022891e+00 1.617461278711508399e+01 1.768564241669924897e+01
8.188980098676745811e+00 4.262765885330860094e+00 3.955937515013705053e+00
1.552405818594213560e+00 1.172493572607846346e+01 -3.051417021363345583e+00
6.593420473396641057e+00 -1.263177893533185703e+01 -1.460656847955913840e+01
-1.506999201533629318e+01 2.183952261876646617e+01 7.916281153057497022e+00
2.664009298373208434e+00 2.014113557542173538e+01 2.058559083296249526e+01
-1.540914265510572712e+01 -3.101118842235742079e+00 -1.951699941601306065e+01
6.855166129608464942e+00 3.194427383801672349e+00 1.285940233208117078e+01
2.306452839487820228e+01 -1.187106908476242850e+01 2.743666292696174835e+01
-1.049301557925618589e+01 -8.463687257328656344e+00 -2.259384515497937329e+01
7.394794629178054468e-02 1.905488873617994239e+00 1.490804285961452536e+01
-1.701963234165195971e+01 1.740428896605139286e+01 -6.103869158099608505e+00
1.950242388951196659e+01 -3.062777458280981246e+00 3.058325266393763897e+00
1.182411843899728510e+01 -8.082843323607624697e+00 1.043504176322412746e+01
1.698919576018537825e+00 1.179905007417908536e+01 2.163360755390645807e+01
-1.836191209109066946e+01 1.491789653002179694e+00 6.388649466819995126e+00
8.278313468057294511e-01 -2.230550989753742641e+01 -1.325690789956780158e+01
1.015763584328322544e+01 5.176455321688012923e+00 7.399491136394816593e+00
1.072109614379962750e+01 7.536002548756716379e+00 2.455900678779538993e+01
-1.560625308863371430e+01 -2.038527720938195231e-01 -1.757109088359387883e+01
7.988765876403950195e+00 -3.053331776825202848e+00 3.098443734966592977e+00
1.246904340824996682e+00 2.572742897243224469e+00 9.041229661015162122e+00
-9.634315744640284507e+00 7.387376390561401607e+00 1.480915548038765905e-01
-9.897774072282948810e-01 -1.248915258093798109e+01 -3.871400237791814192e+00
-1.771492566581789063e+01 9.278205058996594090e+00 -8.925740896778428635e+00
-1.970077709615660977e+00 6.075175899392665002e+00 -8.013691934221565560e+00
-4.599136766701786172e+00 5.739969348345371536e+00 1.234334180117692981e+01
8.491588798326816345e+00 8.462112665400118861e-01 7.748828528861187337e+00
1.879557725104806920e+01 -9.362652112857405839e+00 1.322675089256877001e+01
1.032312576255851044e-01 -1.547452581733166532e+01 -7.937791686166111305e+00
1.658071091663626984e+00 3.511487196492982577e+00 6.846710052975839567e+00
-1.192082867960893244e+00 8.529701738604741124e+00 1.145653570261845289e+01
8.734652349708930785e+00 -5.674323091787898399e+00 9.779505085777643103e+00
1.619961097383680482e+01 1.974367438487312754e+01 2.261182216816119706e+01
-4.579637062650100177e+00 7.403662816921848133e+00 4.555774675072633784e+00
-2.662604134037050763e+00 -7.096167069804409699e+00 1.225500703973693284e+01
-4.506815958936903677e+00 -1.014127022983849269e+00 8.636491152227488755e+00
1.281731686850380925e+01 -8.203228095124626140e-01 2.507377283215015495e+01
2.147505901718458787e+00 -2.034484691577628013e+00 1.781075903397690752e+01
-7.293707238187272068e+00 -3.356237585651993705e+00 3.305996828669981014e+00
-1.139950411840646005e+01 1.071941624835292650e+01 3.354958955120295627e+00
-1.225881493683278700e+00 -5.274584393708693142e+00 -1.591586034346854106e+01
9.124316758368802738e+00 -1.446982014416397622e+00 -2.457947246215610448e-01
5.585883531864252127e+00 1.815294087180983063e-01 1.351786317305674601e+01
-1.661198560652502598e-01 -3.029505926667614979e+00 -2.081974287754161423e+01
4.916880449469384295e+00 3.767187947007612614e+00 2.459816349078291609e+01
-1.678252339374764190e+01 1.609296708266784837e+00 -2.008177577985976470e+01
-8.632006094688053466e+00 1.726611790870112628e+01 6.354312481356396702e+00
-6.608080201071442339e+00 5.283688970430715059e+00 -6.976468522031548325e+00
7.479820260062709281e+00 -3.286794138219617523e-01 6.281369734818538220e+00
-1.751569081639777892e+01 -1.273853653400779784e+01 -2.734577940467777069e+01
-4.855877516108017211e+00 4.208061866996525957e+00 -2.960290052534092720e+00
-1.377135603886742032e+01 -2.724154508716210898e+01 -3.253006351092687964e+01
8.044634972531699901e+00 -1.753606898457577890e+00 -6.146501373867623741e+00
1.640752467759590549e-01 5.878688236507850107e+00 1.039305745050378604e+01
9.510653986263001514e+00 -5.008720653549955770e+00 1.129639973183217805e+01
1.592197940132920664e+01 1.228707186936425266e+01 4.944426627148708064e+00
-5.628304596673917359e+00 -5.331890230254263230e+00 -5.415373302673461176e+00
7.096103443528276600e+00 5.878063771820617234e+00 1.228347130271339260e+01
3.893153195503708197e+00 -4.076721208645667005e+00 -9.470801910246205324e+00
-1.101394489752677508e+01 -7.676525200101989910e+00 -2.316493435240469623e+01
2.203728803908390488e-01 -1.663230764713066989e+01 -2.963657462036168155e+01
-6.124149626603414553e-01 -4.050567899524001980e+00 -5.183445635446640054e+00
-4.882752995033125210e+00 2.392843414988242046e+01 2.264738461500935429e+01
7.168671410256023613e+00 -7.961851679865389997e+00 -2.953964533811668680e+00
-1.446212094892075362e+00 -6.362262490133449688e+00 -6.097816187256848153e+00
5.631999735205424074e+00 7.624627059254645900e+00 1.963238355308681804e+01
4.050653402958952931e+00 6.219729598422944150e+00 1.336104164730782706e+01
1.854221237128316346e+01 -6.485661563994288059e+00 -5.976879193237561338e+00
-2.476927549387937688e+01 -1.324431300490330754e+00 -1.908088653390749556e+01
-1.235039003104565769e-01 1.176287030639003461e+01 1.099879945463150044e+01
8.453989119010564934e+00 1.203476350541391859e+01 3.255530426820464385e+01
1.999837978735096300e+01 -1.124757493241160589e+01 2.248722801070427657e+00
6.923487763802072870e+00 1.354382763185480165e+01 2.972572684400861220e+01
2.520743748292948538e+01 7.367462141261515995e+00 2.752530101412217434e+01
8.795790299647081589e-01 -3.732178528500220249e+00 6.281824623431872645e+00
3.938994984365445262e+00 1.151499600132334500e+01 8.241726441767376343e+00
-1.413037852138908690e+01 3.291881629247518148e+00 -1.116306878010741954e+01
-5.190727269671910449e+00 1.275902990809592730e+01 5.888484932855210019e+00
-2.078475242066670248e+01 -1.157798364227997112e+01 -4.635215863029719685e+01
-1.693281858953856656e+01 9.009302744384504180e+00 -1.640646998667089207e+01
-2.638490122441608854e+00 -1.294419449141388334e+01 -2.652598582251954440e+01
7.165243766075048093e+00 2.951425424655001351e+00 1.896155703353023370e+01
1.432265347626252705e+01 1.326928228824775857e+01 4.100624114269804465e+01
7.391703577603236930e-01 1.989925107163438567e-01 -1.376781280964693721e+01
1.478526271444790652e+01 7.949440282831540472e+00 4.141094452302377249e+01
-1.775383540289578832e+01 -8.956191355547781896e+00 -2.920802367039722114e+01
3.215395990835121065e+00 9.675421735783922728e+00 1.833835406442998917e+01
6.724738602030592816e+00 2.320024692517410614e+01 3.009246405070500430e+01
-8.268743792965747019e+00 -1.993160687215067384e+01 -5.539891808865508693e+00
-4.786068905707109522e+00 -3.242636215799307386e+00 -2.209224364036823118e+01
-3.478697308663449661e+01 -8.902679428308756471e+00 -5.358095546649413876e+01
-5.861323651462453377e+00 -1.172284156136478295e+01 -2.917080684677855373e+01
-4.209421979536642766e+00 -1.799768231625013204e+00 -4.963252867501768861e+00
7.397826029754152266e+00 -4.621038214233912811e+00 9.990299040705417966e+00
-1.194286615022597431e+01 -2.224561451425002190e+01 -2.780500256258003233e+01
-9.606558536299525386e+00 -6.922848262518441764e+00 -1.505812657723788739e+01
-9.924032240766550217e+00 -5.458317578328062414e-01 -2.418605394151670751e+00
7.557968300607711853e+00 7.871856886573562306e+00 2.010523672912565729e+01
-7.631833244128437777e+00 5.698243090077365736e+00 1.093382212422958233e+01
1.046456097843710076e+00 2.597087716732715634e+01 2.482948326677293949e+01
6.672596393190646680e+00 1.296044800556566123e+01 1.417296631177166688e+01
-7.401770303135780438e+00 -8.926374643962239119e+00 1.378829731793112501e+01
-7.614084477574889931e+00 -1.305285457289770523e+00 -4.770381894804411438e+00
-2.738356486212458307e+00 4.385210127207542108e+00 4.690474954626035142e+00
1.165715685921540157e+01 -1.526604703599883317e+00 -1.654164392901996905e+00
3.409178904771088536e-01 -1.037080501595304849e+00 1.188154580255082138e+00
-2.203540184352570375e+00 -7.626471229244060623e+00 -4.881748111834798287e+00
1.354626756569448531e+01 -5.121622504422099986e+00 1.896055344331653814e+01
1.377137358385763299e+01 6.358723186411557649e+00 2.068854639536672835e+01
-1.220078750658526445e+01 4.003299417185860465e-01 -5.936719459001010613e+00
